Species	Symbol	Ensembl	Family	Protein	Entrez ID
Macaca_mulatta	TCF12	ENSMMUG00000004091	bHLH	ENSMMUP00000053178;ENSMMUP00000047126;ENSMMUP00000005476;ENSMMUP00000043816;ENSMMUP00000043562;ENSMMUP00000050852;ENSMMUP00000046409;ENSMMUP00000005474;ENSMMUP00000042162;	699626
Macaca_mulatta	PAX4	ENSMMUG00000015429	PAX	ENSMMUP00000020235;ENSMMUP00000020236;ENSMMUP00000052139;	698351
Macaca_mulatta	ZFPM2	ENSMMUG00000007721	zf-C2H2	ENSMMUP00000032008;	696568
Macaca_mulatta	-	ENSMMUG00000007761	HMG	ENSMMUP00000010196;ENSMMUP00000007267;	-
Macaca_mulatta	ZNF177	ENSMMUG00000018883	zf-C2H2	ENSMMUP00000050563;ENSMMUP00000024847;	709851
Macaca_mulatta	HMGA1	ENSMMUG00000019529	HMGA	ENSMMUP00000025658;	718536
Macaca_mulatta	FOXN3	ENSMMUG00000019898	Fork_head	ENSMMUP00000045865;ENSMMUP00000026154;ENSMMUP00000057421;ENSMMUP00000026156;	694756
Macaca_mulatta	ZFAT	ENSMMUG00000004918	zf-C2H2	ENSMMUP00000042956;ENSMMUP00000059544;ENSMMUP00000006527;ENSMMUP00000031921;ENSMMUP00000060159;	698512
Macaca_mulatta	CTCF	ENSMMUG00000009798	zf-C2H2	ENSMMUP00000032364;ENSMMUP00000012827;	-
Macaca_mulatta	ZFP28	ENSMMUG00000021673	zf-C2H2	ENSMMUP00000028539;	100425275
Macaca_mulatta	HOXC12	ENSMMUG00000004541	Homeobox	ENSMMUP00000006041;	704201
Macaca_mulatta	SETDB2	ENSMMUG00000013473	MBD	ENSMMUP00000017711;ENSMMUP00000036284;ENSMMUP00000017713;	706277
Macaca_mulatta	ZBTB4	ENSMMUG00000023616	ZBTB	ENSMMUP00000031090;ENSMMUP00000031090;	721849
Macaca_mulatta	ZBTB33	ENSMMUG00000011076	ZBTB	ENSMMUP00000014504;ENSMMUP00000014504;	695801
Macaca_mulatta	ATOH7	ENSMMUG00000015131	bHLH	ENSMMUP00000019829;	695268
Macaca_mulatta	OLIG3	ENSMMUG00000047350	bHLH	ENSMMUP00000056763;	704455
Macaca_mulatta	-	ENSMMUG00000039874	zf-C2H2	ENSMMUP00000052100;	694533
Macaca_mulatta	-	ENSMMUG00000044837	HSF	ENSMMUP00000045180;	-
Macaca_mulatta	-	ENSMMUG00000037667	HMG	ENSMMUP00000049481;	-
Macaca_mulatta	SP140	ENSMMUG00000012199	SAND	ENSMMUP00000015997;ENSMMUP00000015993;ENSMMUP00000054961;ENSMMUP00000015998;	710925
Macaca_mulatta	SP3	ENSMMUG00000021818	zf-C2H2	ENSMMUP00000051483;ENSMMUP00000046260;ENSMMUP00000028734;	699901
Macaca_mulatta	TFAP2A	ENSMMUG00000006186	AP-2	ENSMMUP00000041987;ENSMMUP00000053446;ENSMMUP00000043129;ENSMMUP00000008137;ENSMMUP00000053082;ENSMMUP00000042601;ENSMMUP00000052571;	700663
Macaca_mulatta	ZNF48	ENSMMUG00000029159	zf-C2H2	ENSMMUP00000057966;ENSMMUP00000046514;ENSMMUP00000032460;	-
Macaca_mulatta	ZNF517	ENSMMUG00000013408	zf-C2H2	ENSMMUP00000017611;	704360
Macaca_mulatta	ZNF571	ENSMMUG00000011091	zf-C2H2	ENSMMUP00000014517;	713826
Macaca_mulatta	TEAD4	ENSMMUG00000011299	TEA	ENSMMUP00000014816;	721772
Macaca_mulatta	KLF8	ENSMMUG00000014678	zf-C2H2	ENSMMUP00000045442;	704591
Macaca_mulatta	-	ENSMMUG00000017077	zf-C2H2	ENSMMUP00000055935;ENSMMUP00000022472;	701714
Macaca_mulatta	CREB1	ENSMMUG00000022601	TF_bZIP	ENSMMUP00000049510;ENSMMUP00000029754;ENSMMUP00000037790;	708717
Macaca_mulatta	ZNF677	ENSMMUG00000015981	zf-C2H2	ENSMMUP00000021020;ENSMMUP00000047008;	720163
Macaca_mulatta	KLF7	ENSMMUG00000000190	zf-C2H2	ENSMMUP00000000267;ENSMMUP00000053261;ENSMMUP00000053968;	708487
Macaca_mulatta	-	ENSMMUG00000044525	HMG	ENSMMUP00000059504;	-
Macaca_mulatta	KLF10	ENSMMUG00000018815	zf-C2H2	ENSMMUP00000024765;ENSMMUP00000024763;	693458
Macaca_mulatta	MXD4	ENSMMUG00000048558	bHLH	ENSMMUP00000054473;	-
Macaca_mulatta	ZBTB20	ENSMMUG00000020641	ZBTB	ENSMMUP00000039976;ENSMMUP00000039976;	712238
Macaca_mulatta	IRF5	ENSMMUG00000018478	IRF	ENSMMUP00000034839;ENSMMUP00000024311;ENSMMUP00000024310;	700725
Macaca_mulatta	ZBTB14	ENSMMUG00000022005	ZBTB	ENSMMUP00000052129;ENSMMUP00000052129;ENSMMUP00000028983;ENSMMUP00000028983;ENSMMUP00000053056;ENSMMUP00000053056;	693414
Macaca_mulatta	TFAP4	ENSMMUG00000044729	bHLH	ENSMMUP00000056411;	707513
Macaca_mulatta	ZNF24	ENSMMUG00000009322	zf-C2H2	ENSMMUP00000044918;ENSMMUP00000012210;	100426673
Macaca_mulatta	GRHL1	ENSMMUG00000001535	CP2	ENSMMUP00000046218;ENSMMUP00000002051;ENSMMUP00000036765;ENSMMUP00000002046;	701979
Macaca_mulatta	NEUROG1	ENSMMUG00000004770	bHLH	ENSMMUP00000006339;	711992
Macaca_mulatta	-	ENSMMUG00000000533	E2F	ENSMMUP00000032206;ENSMMUP00000000719;	-
Macaca_mulatta	CDX4	ENSMMUG00000013449	Homeobox	ENSMMUP00000017675;	701374
Macaca_mulatta	NHLH1	ENSMMUG00000021865	bHLH	ENSMMUP00000028792;	719704
Macaca_mulatta	ZBTB43	ENSMMUG00000013640	ZBTB	ENSMMUP00000017929;ENSMMUP00000017929;	701797
Macaca_mulatta	SALL2	ENSMMUG00000014997	zf-C2H2	ENSMMUP00000055628;	708367
Macaca_mulatta	ZBTB12	ENSMMUG00000011683	ZBTB	ENSMMUP00000015335;ENSMMUP00000015335;	716846
Macaca_mulatta	ZNF324	ENSMMUG00000014692	zf-C2H2	ENSMMUP00000050584;ENSMMUP00000019276;	100423439
Macaca_mulatta	BBX	ENSMMUG00000008787	HMG	ENSMMUP00000011520;ENSMMUP00000011519;ENSMMUP00000011521;ENSMMUP00000011522;ENSMMUP00000011518;	-
Macaca_mulatta	EBF1	ENSMMUG00000021696	COE	ENSMMUP00000054816;ENSMMUP00000056608;ENSMMUP00000028570;	694086
Macaca_mulatta	PLAG1	ENSMMUG00000045546	zf-C2H2	ENSMMUP00000048465;	696149
Macaca_mulatta	-	ENSMMUG00000042062	HSF	ENSMMUP00000057350;	106995434
Macaca_mulatta	ZNF227	ENSMMUG00000012793	zf-C2H2	ENSMMUP00000058656;ENSMMUP00000031576;ENSMMUP00000052719;	713327
Macaca_mulatta	MLXIPL	ENSMMUG00000030377	bHLH	ENSMMUP00000051139;ENSMMUP00000035366;ENSMMUP00000041837;	720093
Macaca_mulatta	PAX2	ENSMMUG00000009163	PAX	ENSMMUP00000012018;ENSMMUP00000012017;ENSMMUP00000015205;	710687
Macaca_mulatta	ELF4	ENSMMUG00000008785	ETS	ENSMMUP00000011513;ENSMMUP00000052152;	702886
Macaca_mulatta	ELK3	ENSMMUG00000018145	ETS	ENSMMUP00000041563;ENSMMUP00000023855;	713100
Macaca_mulatta	PIAS3	ENSMMUG00000016733	zf-MIZ	ENSMMUP00000054170;ENSMMUP00000044237;ENSMMUP00000056514;ENSMMUP00000021990;	706775
Macaca_mulatta	ARGFX	ENSMMUG00000016395	Homeobox	ENSMMUP00000021529;	714882
Macaca_mulatta	NOTO	ENSMMUG00000041984	Homeobox	ENSMMUP00000043572;	714060
Macaca_mulatta	ZNF436	ENSMMUG00000010973	zf-C2H2	ENSMMUP00000014384;	709638
Macaca_mulatta	ZNF200	ENSMMUG00000017972	zf-C2H2	ENSMMUP00000049243;	701814
Macaca_mulatta	ZFP36L1	ENSMMUG00000044603	zf-CCCH	ENSMMUP00000047605;	714309
Macaca_mulatta	ZNF619	ENSMMUG00000009437	zf-C2H2	ENSMMUP00000060114;ENSMMUP00000055451;ENSMMUP00000052473;ENSMMUP00000038990;	718207
Macaca_mulatta	ZNF846	ENSMMUG00000048803	zf-C2H2	ENSMMUP00000041990;ENSMMUP00000055150;ENSMMUP00000059798;	720422
Macaca_mulatta	ZNF136	ENSMMUG00000014351	zf-C2H2	ENSMMUP00000018849;ENSMMUP00000031806;	100429729
Macaca_mulatta	ZNF557	ENSMMUG00000019966	zf-C2H2	ENSMMUP00000012181;	100424983
Macaca_mulatta	GLI3	ENSMMUG00000013614	zf-C2H2	ENSMMUP00000017904;	702494
Macaca_mulatta	TWIST1	ENSMMUG00000011173	bHLH	ENSMMUP00000050218;ENSMMUP00000014629;	574278
Macaca_mulatta	CAMTA2	ENSMMUG00000009176	CG-1	ENSMMUP00000035362;ENSMMUP00000012028;ENSMMUP00000012029;	721593
Macaca_mulatta	DLX4	ENSMMUG00000017658	Homeobox	ENSMMUP00000023235;ENSMMUP00000061052;	-
Macaca_mulatta	ZNF391	ENSMMUG00000045579	zf-C2H2	ENSMMUP00000046284;	700038
Macaca_mulatta	-	ENSMMUG00000038292	HMGA	ENSMMUP00000054265;	-
Macaca_mulatta	-	ENSMMUG00000046656	T-box	ENSMMUP00000052437;	-
Macaca_mulatta	PPARG	ENSMMUG00000007191	THR-like	ENSMMUP00000041660;ENSMMUP00000009427;	574190
Macaca_mulatta	ZNF483	ENSMMUG00000012745	zf-C2H2	ENSMMUP00000016742;ENSMMUP00000060946;	708612
Macaca_mulatta	ZNF84	ENSMMUG00000013867	zf-C2H2	ENSMMUP00000018220;ENSMMUP00000058413;ENSMMUP00000038330;	694939
Macaca_mulatta	SOX21	ENSMMUG00000046362	HMG	ENSMMUP00000042213;	695074
Macaca_mulatta	HMG20A	ENSMMUG00000007430	HMG	ENSMMUP00000009749;	714893
Macaca_mulatta	TEAD3	ENSMMUG00000015909	TEA	ENSMMUP00000020914;ENSMMUP00000020916;	100429858
Macaca_mulatta	IRX6	ENSMMUG00000011658	Homeobox	ENSMMUP00000015303;	698232
Macaca_mulatta	FOXO3	ENSMMUG00000020369	Fork_head	ENSMMUP00000032969;	700731
Macaca_mulatta	ZNF101	ENSMMUG00000020542	zf-C2H2	ENSMMUP00000031721;ENSMMUP00000047267;ENSMMUP00000027052;	720388
Macaca_mulatta	ZNF79	ENSMMUG00000021760	zf-C2H2	ENSMMUP00000050963;ENSMMUP00000028657;	700961
Macaca_mulatta	EBF3	ENSMMUG00000011447	COE	ENSMMUP00000015017;	713536
Macaca_mulatta	ID4	ENSMMUG00000014691	bHLH	ENSMMUP00000019275;	705825
Macaca_mulatta	HESX1	ENSMMUG00000007224	Homeobox	ENSMMUP00000009475;	704551
Macaca_mulatta	SOX2	ENSMMUG00000046147	HMG	ENSMMUP00000050589;	707039
Macaca_mulatta	SPI1	ENSMMUG00000015606	ETS	ENSMMUP00000043918;	712010
Macaca_mulatta	ZIC4	ENSMMUG00000004741	zf-C2H2	ENSMMUP00000038570;ENSMMUP00000038569;ENSMMUP00000006303;	712982
Macaca_mulatta	-	ENSMMUG00000039996	HMGA	ENSMMUP00000050287;	-
Macaca_mulatta	WT1	ENSMMUG00000009881	zf-C2H2	ENSMMUP00000012939;ENSMMUP00000012938;ENSMMUP00000059006;ENSMMUP00000060077;	696061
Macaca_mulatta	ZNF788	ENSMMUG00000013569	zf-C2H2	ENSMMUP00000031802;	-
Macaca_mulatta	RCOR1	ENSMMUG00000005845	MYB	ENSMMUP00000055756;ENSMMUP00000007701;	694670
Macaca_mulatta	-	ENSMMUG00000010180	HMG	ENSMMUP00000051904;ENSMMUP00000013309;	701523
Macaca_mulatta	FOXP2	ENSMMUG00000008005	Fork_head	ENSMMUP00000010516;ENSMMUP00000010501;ENSMMUP00000054008;ENSMMUP00000044141;ENSMMUP00000010512;ENSMMUP00000010505;	613237
Macaca_mulatta	ZNF420	ENSMMUG00000014214	zf-C2H2	ENSMMUP00000024798;ENSMMUP00000018672;	713619
Macaca_mulatta	PPARA	ENSMMUG00000016258	THR-like	ENSMMUP00000021366;	613250
Macaca_mulatta	NOBOX	ENSMMUG00000020609	Homeobox	ENSMMUP00000027138;	-
Macaca_mulatta	ZNF768	ENSMMUG00000016879	zf-C2H2	ENSMMUP00000022188;	-
Macaca_mulatta	ZNF778	ENSMMUG00000037464	zf-C2H2	ENSMMUP00000056401;	721688
Macaca_mulatta	ZNF621	ENSMMUG00000039060	zf-C2H2	ENSMMUP00000020990;ENSMMUP00000052442;ENSMMUP00000050562;ENSMMUP00000052084;	100429011
Macaca_mulatta	ZNF311	ENSMMUG00000006510	zf-C2H2	ENSMMUP00000008572;	708417
Macaca_mulatta	-	ENSMMUG00000038531	zf-C2H2	ENSMMUP00000046888;	694126
Macaca_mulatta	TSHZ3	ENSMMUG00000014028	zf-C2H2	ENSMMUP00000018434;ENSMMUP00000046256;	-
Macaca_mulatta	FOXJ1	ENSMMUG00000003533	Fork_head	ENSMMUP00000004704;	706275
Macaca_mulatta	-	ENSMMUG00000010106	HMG	ENSMMUP00000041119;	-
Macaca_mulatta	ZNF671	ENSMMUG00000023357	zf-C2H2	ENSMMUP00000031398;	708932
Macaca_mulatta	ZNF544	ENSMMUG00000044329	zf-C2H2	ENSMMUP00000056888;ENSMMUP00000044067;ENSMMUP00000048607;	712453
Macaca_mulatta	BATF	ENSMMUG00000003834	TF_bZIP	ENSMMUP00000005113;	702646
Macaca_mulatta	IRF9	ENSMMUG00000040817	IRF	ENSMMUP00000033055;ENSMMUP00000016386;	715335
Macaca_mulatta	MIXL1	ENSMMUG00000005129	Homeobox	ENSMMUP00000006794;	699179
Macaca_mulatta	ZNF512	ENSMMUG00000019742	zf-C2H2	ENSMMUP00000025956;ENSMMUP00000057971;	702324
Macaca_mulatta	THAP6	ENSMMUG00000009180	THAP	ENSMMUP00000035204;	701834
Macaca_mulatta	HHEX	ENSMMUG00000011789	Homeobox	ENSMMUP00000015474;	699012
Macaca_mulatta	-	ENSMMUG00000048357	zf-C2H2	ENSMMUP00000041811;	720207
Macaca_mulatta	WIZ	ENSMMUG00000028863	zf-C2H2	ENSMMUP00000031776;	-
Macaca_mulatta	NR2F6	ENSMMUG00000028849	RXR-like	ENSMMUP00000031761;	719699
Macaca_mulatta	ZNF479	ENSMMUG00000048379	zf-C2H2	ENSMMUP00000014570;	-
Macaca_mulatta	NR3C1	ENSMMUG00000000421	ESR-like	ENSMMUP00000033941;ENSMMUP00000000569;ENSMMUP00000033940;ENSMMUP00000000567;	706198
Macaca_mulatta	-	ENSMMUG00000012085	zf-C2H2	ENSMMUP00000015852;	720035
Macaca_mulatta	ZNF683	ENSMMUG00000003420	zf-C2H2	ENSMMUP00000004561;ENSMMUP00000040500;ENSMMUP00000057257;	714528
Macaca_mulatta	ARID4A	ENSMMUG00000003514	ARID	ENSMMUP00000004682;ENSMMUP00000058243;ENSMMUP00000004681;	702688
Macaca_mulatta	SOX30	ENSMMUG00000021550	HMG	ENSMMUP00000028380;	-
Macaca_mulatta	-	ENSMMUG00000014725	Homeobox	ENSMMUP00000047415;	703581
Macaca_mulatta	ZNF555	ENSMMUG00000007485	zf-C2H2	ENSMMUP00000009831;	711902
Macaca_mulatta	ZSCAN12	ENSMMUG00000011675	zf-C2H2	ENSMMUP00000015322;	100424938
Macaca_mulatta	ZNF354B	ENSMMUG00000008976	zf-C2H2	ENSMMUP00000011761;	712885
Macaca_mulatta	-	ENSMMUG00000021161	Homeobox	ENSMMUP00000027862;	-
Macaca_mulatta	ZNF835	ENSMMUG00000017851	zf-C2H2	ENSMMUP00000031410;	705945
Macaca_mulatta	NFIX	ENSMMUG00000019292	CTF/NFI	ENSMMUP00000025352;ENSMMUP00000025350;ENSMMUP00000059254;ENSMMUP00000053559;ENSMMUP00000025349;	717108
Macaca_mulatta	ZFX	ENSMMUG00000009801	zf-C2H2	ENSMMUP00000045050;ENSMMUP00000012833;ENSMMUP00000012834;ENSMMUP00000057020;ENSMMUP00000012830;	106992280
Macaca_mulatta	NR4A1	ENSMMUG00000022922	NGFIB-like	ENSMMUP00000039642;ENSMMUP00000030190;ENSMMUP00000039640;ENSMMUP00000047027;	696797
Macaca_mulatta	CREB3L3	ENSMMUG00000019954	TF_bZIP	ENSMMUP00000026237;	-
Macaca_mulatta	NANOGNB	ENSMMUG00000032159	Homeobox	ENSMMUP00000040294;	-
Macaca_mulatta	ZNF235	ENSMMUG00000012801	zf-C2H2	ENSMMUP00000016816;ENSMMUP00000016814;ENSMMUP00000042284;	713459
Macaca_mulatta	ONECUT1	ENSMMUG00000001425	CUT	ENSMMUP00000001910;	696311
Macaca_mulatta	NR1H4	ENSMMUG00000003571	THR-like	ENSMMUP00000004758;ENSMMUP00000038826;	695618
Macaca_mulatta	ZNF138	ENSMMUG00000013327	zf-C2H2	ENSMMUP00000045170;ENSMMUP00000017521;	-
Macaca_mulatta	SCX	ENSMMUG00000045410	bHLH	ENSMMUP00000051921;	-
Macaca_mulatta	TCF7L1	ENSMMUG00000020134	HMG	ENSMMUP00000026509;	694560
Macaca_mulatta	TCF7	ENSMMUG00000022788	HMG	ENSMMUP00000034129;ENSMMUP00000030002;ENSMMUP00000030003;ENSMMUP00000030001;ENSMMUP00000030004;ENSMMUP00000052990;	710234
Macaca_mulatta	ETV5	ENSMMUG00000013610	ETS	ENSMMUP00000017898;	700907
Macaca_mulatta	ZNF701	ENSMMUG00000004430	zf-C2H2	ENSMMUP00000012942;ENSMMUP00000005907;	-
Macaca_mulatta	ZNF214	ENSMMUG00000009267	zf-C2H2	ENSMMUP00000012138;	708389
Macaca_mulatta	FOXO1	ENSMMUG00000030780	Fork_head	ENSMMUP00000036378;	700030
Macaca_mulatta	TBX6	ENSMMUG00000000981	T-box	ENSMMUP00000001317;	710353
Macaca_mulatta	ZNF407	ENSMMUG00000008945	zf-C2H2	ENSMMUP00000044136;ENSMMUP00000011725;	695303
Macaca_mulatta	ZNF623	ENSMMUG00000016714	zf-C2H2	ENSMMUP00000047400;ENSMMUP00000051712;	106999986
Macaca_mulatta	SREBF2	ENSMMUG00000003357	bHLH	ENSMMUP00000004473;ENSMMUP00000051793;	712307
Macaca_mulatta	HELT	ENSMMUG00000001081	bHLH	ENSMMUP00000001440;	694986
Macaca_mulatta	SP5	ENSMMUG00000002690	zf-C2H2	ENSMMUP00000003619;	693989
Macaca_mulatta	ZNF33A	ENSMMUG00000015471	zf-C2H2	ENSMMUP00000013799;ENSMMUP00000035991;ENSMMUP00000023029;	-
Macaca_mulatta	ZNF41	ENSMMUG00000010404	zf-C2H2	ENSMMUP00000041098;	706770
Macaca_mulatta	ZNF131	ENSMMUG00000014251	ZBTB	ENSMMUP00000018718;ENSMMUP00000018718;ENSMMUP00000045260;ENSMMUP00000045260;ENSMMUP00000054354;	699741
Macaca_mulatta	HIVEP2	ENSMMUG00000007998	zf-C2H2	ENSMMUP00000010486;	701340
Macaca_mulatta	TLX1	ENSMMUG00000017667	Homeobox	ENSMMUP00000023246;	711584
Macaca_mulatta	-	ENSMMUG00000047946	zf-C2H2	ENSMMUP00000050978;	714758
Macaca_mulatta	ZHX1	ENSMMUG00000006050	Homeobox	ENSMMUP00000007945;	704254
Macaca_mulatta	ZNF786	ENSMMUG00000018549	zf-C2H2	ENSMMUP00000048814;ENSMMUP00000024403;	709906
Macaca_mulatta	KLF6	ENSMMUG00000010696	zf-C2H2	ENSMMUP00000014010;ENSMMUP00000058669;	710784
Macaca_mulatta	ZBTB44	ENSMMUG00000022944	ZBTB	ENSMMUP00000036581;ENSMMUP00000036581;ENSMMUP00000030222;ENSMMUP00000050107;	715415
Macaca_mulatta	ZNF560	ENSMMUG00000021154	zf-C2H2	ENSMMUP00000027847;	710215
Macaca_mulatta	-	ENSMMUG00000045827	zf-C2H2	ENSMMUP00000001920;	720141
Macaca_mulatta	HES6	ENSMMUG00000039992	bHLH	ENSMMUP00000041726;	-
Macaca_mulatta	POU6F2	ENSMMUG00000017106	Pou	ENSMMUP00000001512;ENSMMUP00000022510;	712105
Macaca_mulatta	ZNF236	ENSMMUG00000011329	zf-C2H2	ENSMMUP00000051141;ENSMMUP00000047713;ENSMMUP00000014866;ENSMMUP00000054299;	709991
Macaca_mulatta	TOX4	ENSMMUG00000015004	HMG	ENSMMUP00000058178;ENSMMUP00000019668;	706950
Macaca_mulatta	RELA	ENSMMUG00000007418	RHD	ENSMMUP00000009731;ENSMMUP00000037540;ENSMMUP00000050635;ENSMMUP00000054901;ENSMMUP00000009730;ENSMMUP00000053416;	715919
Macaca_mulatta	-	ENSMMUG00000005339	zf-C2H2	ENSMMUP00000007061;	-
Macaca_mulatta	MTA2	ENSMMUG00000018110	zf-GATA	ENSMMUP00000023799;	718772
Macaca_mulatta	ZNF605	ENSMMUG00000001457	zf-C2H2	ENSMMUP00000044819;ENSMMUP00000001941;	694553
Macaca_mulatta	OLIG2	ENSMMUG00000017652	bHLH	ENSMMUP00000023227;ENSMMUP00000041437;	700098
Macaca_mulatta	SOX5	ENSMMUG00000020370	HMG	ENSMMUP00000026806;ENSMMUP00000053852;ENSMMUP00000040088;ENSMMUP00000043546;ENSMMUP00000040087;	707116
Macaca_mulatta	-	ENSMMUG00000045427	zf-C2H2	ENSMMUP00000031719;ENSMMUP00000010506;	720434
Macaca_mulatta	ZNF169	ENSMMUG00000015805	zf-C2H2	ENSMMUP00000020764;	718203
Macaca_mulatta	PRDM13	ENSMMUG00000048121	zf-C2H2	ENSMMUP00000055566;	100428049
Macaca_mulatta	RORC	ENSMMUG00000012138	THR-like	ENSMMUP00000015922;ENSMMUP00000015923;	717052
Macaca_mulatta	ZBTB46	ENSMMUG00000020712	ZBTB	ENSMMUP00000027263;ENSMMUP00000027263;	695166
Macaca_mulatta	NFYC	ENSMMUG00000014970	NF-YC	ENSMMUP00000059789;ENSMMUP00000053166;ENSMMUP00000045829;ENSMMUP00000013656;ENSMMUP00000019627;ENSMMUP00000040386;	696290
Macaca_mulatta	BAZ2B	ENSMMUG00000006182	MBD	ENSMMUP00000038294;ENSMMUP00000008131;ENSMMUP00000008132;	702780
Macaca_mulatta	-	ENSMMUG00000038943	zf-C2H2	ENSMMUP00000030486;ENSMMUP00000048221;ENSMMUP00000004918;	695478
Macaca_mulatta	TERF1	ENSMMUG00000023208	MYB	ENSMMUP00000030547;ENSMMUP00000030548;	695119
Macaca_mulatta	-	ENSMMUG00000043450	LRRFIP	ENSMMUP00000057333;	-
Macaca_mulatta	FIZ1	ENSMMUG00000006773	zf-C2H2	ENSMMUP00000008911;	701452
Macaca_mulatta	ZNF157	ENSMMUG00000008566	zf-C2H2	ENSMMUP00000011236;	712186
Macaca_mulatta	DMRT2	ENSMMUG00000014844	DM	ENSMMUP00000019489;ENSMMUP00000019490;	697088
Macaca_mulatta	ZFP3	ENSMMUG00000046810	zf-C2H2	ENSMMUP00000049996;	721613
Macaca_mulatta	MYF6	ENSMMUG00000011667	bHLH	ENSMMUP00000015313;	697306
Macaca_mulatta	ZSCAN22	ENSMMUG00000009311	zf-C2H2	ENSMMUP00000012195;	712666
Macaca_mulatta	ZNF813	ENSMMUG00000047580	zf-C2H2	ENSMMUP00000030823;	100427312
Macaca_mulatta	BCL11B	ENSMMUG00000003261	zf-C2H2	ENSMMUP00000004346;ENSMMUP00000055782;ENSMMUP00000004345;	705238
Macaca_mulatta	ZBTB34	ENSMMUG00000043280	ZBTB	ENSMMUP00000052008;ENSMMUP00000052008;	701665
Macaca_mulatta	FOXS1	ENSMMUG00000000969	Fork_head	ENSMMUP00000001301;	712759
Macaca_mulatta	ZNF226	ENSMMUG00000047704	zf-C2H2	ENSMMUP00000029917;	711981
Macaca_mulatta	POLD1	ENSMMUG00000021525	ETS	ENSMMUP00000030875;ENSMMUP00000048664;	719262
Macaca_mulatta	ZNF589	ENSMMUG00000021607	zf-C2H2	ENSMMUP00000039171;	-
Macaca_mulatta	PAX7	ENSMMUG00000017444	PAX	ENSMMUP00000022968;	702013
Macaca_mulatta	FOXC2	ENSMMUG00000019498	Fork_head	ENSMMUP00000025621;	694852
Macaca_mulatta	ARID2	ENSMMUG00000015962	ARID	ENSMMUP00000020998;ENSMMUP00000020999;	703823
Macaca_mulatta	ZNF276	ENSMMUG00000002506	zf-C2H2	ENSMMUP00000003371;ENSMMUP00000047652;	699603
Macaca_mulatta	CBFB	ENSMMUG00000042116	CBF	ENSMMUP00000051450;	695767
Macaca_mulatta	NEUROD4	ENSMMUG00000040928	bHLH	ENSMMUP00000057827;	706605
Macaca_mulatta	-	ENSMMUG00000043132	CSD	ENSMMUP00000044816;	-
Macaca_mulatta	ZNF551	ENSMMUG00000005336	zf-C2H2	ENSMMUP00000007056;	100426766
Macaca_mulatta	TFCP2L1	ENSMMUG00000008829	CP2	ENSMMUP00000011576;ENSMMUP00000055543;	696479
Macaca_mulatta	ZNF256	ENSMMUG00000020493	zf-C2H2	ENSMMUP00000007055;ENSMMUP00000026987;	106994881
Macaca_mulatta	NFKB2	ENSMMUG00000002990	RHD	ENSMMUP00000003998;ENSMMUP00000003997;ENSMMUP00000041699;ENSMMUP00000035698;	714689
Macaca_mulatta	ZNF627	ENSMMUG00000001715	zf-C2H2	ENSMMUP00000002287;	716820
Macaca_mulatta	PKNOX1	ENSMMUG00000009288	Homeobox	ENSMMUP00000035687;ENSMMUP00000012167;	714108
Macaca_mulatta	NEUROG3	ENSMMUG00000008956	bHLH	ENSMMUP00000011740;	711583
Macaca_mulatta	HIC2	ENSMMUG00000031089	ZBTB	ENSMMUP00000037246;ENSMMUP00000037246;	-
Macaca_mulatta	VAX2	ENSMMUG00000002087	Homeobox	ENSMMUP00000002786;	703531
Macaca_mulatta	ESRRG	ENSMMUG00000014167	ESR-like	ENSMMUP00000018610;ENSMMUP00000018609;	-
Macaca_mulatta	ZBTB26	ENSMMUG00000000495	ZBTB	ENSMMUP00000000676;ENSMMUP00000000676;	698776
Macaca_mulatta	E2F2	ENSMMUG00000011832	E2F	ENSMMUP00000015528;	710200
Macaca_mulatta	HES4	ENSMMUG00000001817	bHLH	ENSMMUP00000055484;ENSMMUP00000002418;	698434
Macaca_mulatta	DBX1	ENSMMUG00000040777	Homeobox	ENSMMUP00000043775;	702034
Macaca_mulatta	TFAP2D	ENSMMUG00000002867	AP-2	ENSMMUP00000003830;	707582
Macaca_mulatta	ZNF782	ENSMMUG00000041328	zf-C2H2	ENSMMUP00000048208;	719394
Macaca_mulatta	ZNF485	ENSMMUG00000022436	zf-C2H2	ENSMMUP00000029527;	717760
Macaca_mulatta	SOX1	ENSMMUG00000048708	HMG	ENSMMUP00000051637;	-
Macaca_mulatta	-	ENSMMUG00000043224	Homeobox	ENSMMUP00000055281;	-
Macaca_mulatta	NFIL3	ENSMMUG00000023257	TF_bZIP	ENSMMUP00000030609;	704757
Macaca_mulatta	SMAD5	ENSMMUG00000000340	MH1	ENSMMUP00000043287;ENSMMUP00000000461;ENSMMUP00000059035;ENSMMUP00000060217;ENSMMUP00000051509;	712645
Macaca_mulatta	ZSCAN5B	ENSMMUG00000015532	zf-C2H2	ENSMMUP00000020375;	-
Macaca_mulatta	ZNF687	ENSMMUG00000013166	zf-C2H2	ENSMMUP00000017295;	716590
Macaca_mulatta	ZFP14	ENSMMUG00000021686	zf-C2H2	ENSMMUP00000028553;	719135
Macaca_mulatta	ZNF423	ENSMMUG00000021261	zf-C2H2	ENSMMUP00000045211;ENSMMUP00000053993;ENSMMUP00000028001;	693808
Macaca_mulatta	SOX9	ENSMMUG00000002412	HMG	ENSMMUP00000003236;	574208
